ID,Title,Genre,InDeg,OutDeg,TotalDeg,Community,K-Core,BT,CL,EV,PR
224718,Georg Solti Conducts Mendelssohn Symphony No. 4 & Shostakovich Symphony No. 10,Musicals & Performing Arts,2,1,3,134,2,0.0,0.00398406374501992,3.7499772604885375e-97,0.0021802228660203
224942,Keeping Up Appearances:My Way Or the Hyacinth Way,Television,2,1,3,135,2,0.0,0.00398406374501992,3.7499772604885303e-97,0.0021802228660203
224943,Keeping Up Appearances:Hints from Hyacinth,Television,2,2,4,135,2,3.976111521975968e-06,0.00398406374501992,3.7499772604885303e-97,0.0028304647656396784
231169,The Original Three Tenors Concert,Musicals & Performing Arts,1,2,3,135,2,0.0,0.0026560424966799467,2.3176134040211297e-97,0.0015299809664009222
234070,"Janosik The Highland Robber, Vol 1, Parts 1-4",Art & International,1,2,3,124,2,0.0,0.0026560424966799467,2.3176134040211297e-97,0.0015299809664009222
226734,Subway,Mystery & Suspense,2,2,4,136,2,0.0,0.00398406374501992,5.225983794653719e-69,0.0021802228660202996
226735,Wind River,Drama,2,2,4,136,2,0.0,0.00398406374501992,5.225983794653719e-69,0.0021802228660202996
226736,Anzio,Military & War,2,2,4,136,2,0.0,0.00398406374501992,5.225983794653719e-69,0.0021802228660202996
226742,The Australian Outback,Music Video & Concerts,2,2,4,137,2,1.988055760987984e-06,0.00448207171314741,5.225983794653719e-69,0.0019634755661471735
226743,Lust for a Vampire,Horror,2,3,5,137,2,9.94027880493992e-06,0.00448207171314741,5.225983794653719e-69,0.002830464765639678
226744,Planet Earth - Oceania,Music Video & Concerts,2,2,4,137,2,1.988055760987984e-06,0.00448207171314741,5.225983794653719e-69,0.0019634755661471735
226745,Dr. Jekyll and Sister Hyde,Horror,2,1,3,137,2,1.988055760987984e-06,0.00448207171314741,5.225983794653719e-69,0.0019634755661471735
227437,"Zatoichi the Blind Swordsman, Vol. 4 - The Fugitive",Action & Adventure,1,1,2,138,1,0.0,0.00199203187250996,5.280043361505726e-153,0.0021802228660202996
227438,Grand Slam,Action & Adventure,1,1,2,138,1,0.0,0.00199203187250996,5.280043361505726e-153,0.0021802228660202996
233209,The Pigkeeper's Daughter / Sassy Sue,Comedy,2,1,3,139,2,0.0,0.00398406374501992,3.7499772604885303e-97,0.0021802228660203
240539,Backstage Pass - DVD Concert Collection Vol. 01,Music Video & Concerts,2,2,4,139,2,3.976111521975968e-06,0.00398406374501992,3.7499772604885303e-97,0.0028304647656396784
234557,A View to a Kill,Action & Adventure,3,2,5,12,2,7.952223043951936e-06,0.00597609561752988,5.747164696146437e-59,0.0013156118634642785
234558,From Russia With Love,Action & Adventure,2,3,5,12,2,7.952223043951936e-06,0.00448207171314741,5.006681352091033e-59,0.0012365147669680702
240155,Cinema Europe - The Other Hollywood,Documentary,2,3,5,12,2,5.964167282963952e-06,0.00448207171314741,5.006681352091033e-59,0.0012365147669680702
234559,Octopussy,Action & Adventure,1,2,3,12,2,1.988055760987984e-06,0.003585657370517928,2.3309668047074644e-59,0.0006773794768052808
235334,The Birth of a Nation,Classics,1,2,3,140,2,0.0,0.0026560424966799467,2.3176134040211308e-97,0.0015299809664009222
235335,The Man From Utah,Classics,2,1,3,140,2,0.0,0.00398406374501992,3.749977260488532e-97,0.0021802228660203
235337,Lone Ranger,Television,2,2,4,140,2,3.976111521975968e-06,0.00398406374501992,3.749977260488532e-97,0.0028304647656396784
236161,Kickboxer From Hell,Action & Adventure,0,1,1,13,1,0.0,0.0,1.3530989511557592e-296,0.00032703346467075566
238099,Cast Away (Full-Screen Edition),Drama,0,1,1,141,1,0.0,0.0,1.3530989511557592e-296,0.00032703346467075566
86193,Day of the Triffids,Horror,1,0,1,-1,1,0.0,0.00199203187250996,6.467812986524523e-294,0.0006050119142322923
238140,Let's Make Love,Comedy,2,2,4,142,2,0.0,0.00398406374501992,5.225983794653719e-69,0.0021802228660202996
238141,River of No Return,Drama,2,2,4,142,2,0.0,0.00398406374501992,5.225983794653719e-69,0.0021802228660202996
238142,Dunston Checks In,Comedy,2,2,4,142,2,0.0,0.00398406374501992,5.225983794653719e-69,0.0021802228660202996
238580,Jim Breuer: Heavy Metal Comedy,Comedy,1,2,3,143,2,0.0,0.00199203187250996,5.280043361505726e-153,0.0005687538608725887
178871,Don't Be a Menace to South Central While Drinking Your Juice in The Hood,Comedy,2,0,2,-1,2,0.0,0.00398406374501992,1.0560086723011452e-152,0.0008104742570744219
239443,Best Picture Collection - Musicals (An American in Paris/Gigi/My Fair Lady),Musicals & Performing Arts,1,2,3,143,2,0.0,0.00199203187250996,5.280043361505726e-153,0.0005687538608725887
239545,Casualties of War,Drama,3,2,5,144,3,0.0,0.00597609561752988,7.838975691980587e-69,0.002797952666470149
239546,Druids,Drama,3,2,5,144,3,0.0,0.00597609561752988,7.838975691980587e-69,0.002797952666470149
239547,Call Me Claus,Kids & Family,3,2,5,144,3,0.0,0.00597609561752988,7.838975691980587e-69,0.002797952666470149
240075,Meltylancer - Omega (Vol. 2),Animation,2,2,4,145,2,0.0,0.00398406374501992,5.225983794653719e-69,0.0021802228660202996
240076,Ziggy Stardust & The Spiders From Mars - The Motion Picture,Music Video & Concerts,2,2,4,145,2,0.0,0.00398406374501992,5.225983794653719e-69,0.0021802228660202996
240077,Dr. Quinn Medicine Woman - The Complete Season One,Television,2,2,4,145,2,0.0,0.00398406374501992,5.225983794653719e-69,0.0021802228660202996
240422,Mildred Pierce,Drama,3,3,6,146,3,0.0,0.00597609561752988,2.06037096367326e-09,0.0021802228660202996
240423,A Patch of Blue,Drama,3,3,6,146,3,0.0,0.00597609561752988,2.06037096367326e-09,0.0021802228660202996
240424,The Red Badge of Courage,Action & Adventure,3,3,6,146,3,0.0,0.00597609561752988,2.06037096367326e-09,0.0021802228660202996
240425,Tom and Jerry - Whiskers Away,Kids & Family,3,3,6,146,3,0.0,0.00597609561752988,2.06037096367326e-09,0.0021802228660202996
242267,Society,Horror,1,2,3,139,2,0.0,0.0026560424966799467,2.3176134040211297e-97,0.0015299809664009222
241596,I Love Toy Trains Part 4 (10 - 12),Kids & Family,1,1,2,147,1,0.0,0.00199203187250996,5.280043361505726e-153,0.0007295854570113455
245283,Daughters of Darkness,Horror,1,2,3,147,1,1.1928334565927905e-05,0.00199203187250996,5.280043361505726e-153,0.0009471811239788353
242324,Head On,Drama,2,2,4,148,2,0.0,0.00398406374501992,5.225983794653719e-69,0.0021802228660202996
245998,Adventures in Wild California (Large Format),Action & Adventure,2,2,4,148,2,0.0,0.00398406374501992,5.225983794653719e-69,0.0021802228660202996
245999,TV Guide Looks at Science Fiction,Documentary,2,2,4,148,2,0.0,0.00398406374501992,5.225983794653719e-69,0.0021802228660202996
242693,Seven (New Line Platinum Series),Mystery & Suspense,0,3,3,144,3,0.0,0.0,1.3530989511557592e-296,0.00032703346467075566
243592,THE FIRM - Body Sculpting System (3 Pack),Sports,2,2,4,149,2,0.0,0.00398406374501992,5.225983794653719e-69,0.0021802228660202996
243593,Sleeping Beauty,Kids & Family,2,2,4,149,2,0.0,0.00398406374501992,5.225983794653719e-69,0.0021802228660202996
243595,Alice in Wonderland,Kids & Family,2,2,4,149,2,0.0,0.00398406374501992,5.225983794653719e-69,0.0021802228660202996
247059,"Star Trek - The Original Series, Vol. 29, Episodes 57 & 58: Elaan of Troyius/ The Paradise Syndrome",Science Fiction & Fantasy,3,1,4,147,2,1.5904446087903872e-05,0.006374501992031873,5.182341116955924e-97,0.003263110998291566
247057,Unhook the Stars,Comedy,2,2,4,151,2,0.0,0.00448207171314741,1.5839187392812713e-33,0.0017859272455454586
247125,The Invisibles,Drama,3,3,6,151,2,3.976111521975968e-06,0.00597609561752988,2.028645750933278e-33,0.0025745184864951424
247126,WWE Hardcore,Sports,3,3,6,151,2,3.976111521975968e-06,0.00597609561752988,2.028645750933278e-33,0.0025745184864951424
247058,"Star Trek - The Original Series, Vol. 30, Episodes 59 and 60: The Enterprise Incident/ And the Children Shall Lead",Science Fiction & Fantasy,2,2,4,151,2,0.0,0.00448207171314741,1.5839187392812713e-33,0.0017859272455454586
247061,Why Do They Say Love When They Mean Sex?,Drama,2,2,4,147,2,1.1928334565927905e-05,0.004553215708594194,5.182341116955924e-97,0.003953826902729459
247060,Of Love and Shadows,Drama,1,2,3,147,2,0.0,0.0031872509960159364,3.202862951574855e-97,0.0020074098480902937
247207,Civil War Journal - The Conflict Begins,Documentary,3,3,6,152,3,0.0,0.00597609561752988,2.06037096367326e-09,0.0021802228660202996
247208,World War II - War in the Pacific,Documentary,3,3,6,152,3,0.0,0.00597609561752988,2.06037096367326e-09,0.0021802228660202996
247210,The Unexplained Boxed Set,Documentary,3,3,6,152,3,0.0,0.00597609561752988,2.06037096367326e-09,0.0021802228660202996
250585,Where the Truth Lies,Drama,3,3,6,152,3,0.0,0.00597609561752988,2.06037096367326e-09,0.0021802228660202996
252209,The Wedding Dance,General,1,1,2,153,1,0.0,0.00199203187250996,5.280043361505726e-153,0.0007295854570113455
252228,Tighter Assets with Tamilee: Weight Loss,Sports,1,2,3,153,1,3.976111521975968e-06,0.00199203187250996,5.280043361505726e-153,0.0009471811239788353
146479,Higher Learning,Drama,1,0,1,-1,1,0.0,0.0026560424966799467,5.280043361505726e-153,0.0007295854570113455
252232,Snare Drum Basics-DVD,Musicals & Performing Arts,3,3,6,154,3,7.952223043951936e-06,0.00597609561752988,3.914994164867778e-42,0.0027213000651057887
252233,Fit to the Hits with Tamilee: Motown Moves,Sports,3,2,5,154,3,0.0,0.00597609561752988,3.914994164867778e-42,0.0024507614655630444
252235,The Hidden Half,Drama,3,2,5,154,3,0.0,0.00597609561752988,3.914994164867778e-42,0.0024507614655630444
254647,The Gorilla,Comedy,1,3,4,154,3,0.0,0.003585657370517928,1.6216436796997628e-42,0.0010980684678493237
252239,The Bitter Tears of Petra von Kant,Drama,2,2,4,155,2,0.0,0.00398406374501992,5.225983794653719e-69,0.0021802228660202996
252240,Two Women,Drama,2,2,4,155,2,0.0,0.00398406374501992,5.225983794653719e-69,0.0021802228660202996
253129,Agatha Christie's Why Didn't They Ask Evans?,Mystery & Suspense,2,2,4,155,2,0.0,0.00398406374501992,5.225983794653719e-69,0.0021802228660202996
253141,National Geographic - SuperCroc,Documentary,1,1,2,156,1,0.0,0.00199203187250996,5.280043361505726e-153,0.0021802228660202996
253143,Eastwood After Hours (Live at Carnegie Hall),Music Video & Concerts,1,1,2,156,1,0.0,0.00199203187250996,5.280043361505726e-153,0.0021802228660202996
256871,Freefall 3050 A.D.,Action & Adventure,3,1,4,157,2,0.0,0.00597609561752988,6.967978392871641e-69,0.002475669566201589
256873,Tempest 3000,Action & Adventure,3,3,6,157,2,1.5904446087903872e-05,0.00597609561752988,6.967978392871641e-69,0.0035688223466201555
258064,Tandem,Drama,1,2,3,157,2,0.0,0.003585657370517928,3.4839891964358203e-69,0.0013381997756297277
258065,"The Best of Backyard Wrestling, Vol. 2: More Hardcore Than Ever Before!",Sports,1,2,3,157,2,0.0,0.003585657370517928,3.4839891964358203e-69,0.0013381997756297277
260143,Stargate SG-1 Season 1 Boxed Set,Science Fiction & Fantasy,2,2,4,158,2,0.0,0.00398406374501992,5.225983794653719e-69,0.0021802228660202996
260144,Posse,Classics,2,2,4,158,2,0.0,0.00398406374501992,5.225983794653719e-69,0.0021802228660202996
260145,The Mean Season,Mystery & Suspense,2,2,4,158,2,0.0,0.00398406374501992,5.225983794653719e-69,0.0021802228660202996
260910,I Was a Teenage Zombie,Comedy,1,1,2,159,1,0.0,0.00199203187250996,5.280043361505726e-153,0.0021802228660202996
260972,Bloody Vampire,Horror,1,1,2,159,1,0.0,0.00199203187250996,5.280043361505726e-153,0.0021802228660202996
260966,Naked Space,Comedy,1,1,2,160,1,0.0,0.00199203187250996,5.280043361505726e-153,0.0021802228660202996
260967,Samson in the Wax Museum,Horror,1,1,2,160,1,0.0,0.00199203187250996,5.280043361505726e-153,0.0021802228660202996
261351,The Princess and the Barrio Boy,Drama,4,3,7,161,3,3.976111521975968e-06,0.00796812749003984,0.5124615621718106,0.0026099992080679244
261352,Taps,Drama,4,4,8,161,3,1.5904446087903872e-05,0.00796812749003984,0.5124615621718106,0.002762473386341287
261361,Xena - The Series Finale (The Director's Cut),Television,3,3,6,161,3,0.0,0.006374501992031873,0.473570105407063,0.002307291343889911
261372,Seventeen Again,Comedy,3,3,6,161,3,0.0,0.006374501992031873,0.473570105407063,0.002307291343889911
261371,Frankie and Hazel,Comedy,1,2,3,161,2,0.0,0.004553215708594194,0.16195366865631428,0.0009140590479124666
261582,"Hidden Hollywood, Vol. 2 - More Treasures from the 20th Century Fox Vaults",Classics,6,4,10,56,2,0.00015109223783508677,0.012471851723540619,1.0510250411661989e-16,0.003480749179547255
261583,"Hollywood Screen Tests, Take 2",Classics,3,3,6,56,2,4.1749170980747663e-05,0.00896414342629482,7.91640259291822e-17,0.0022075824849315455
261593,Oz - The Complete First Season,Television,2,3,5,56,2,1.988055760987984e-06,0.0086925027164071,5.659215455019724e-17,0.0014884083716525255
261594,Momentum (Large Format),Documentary,2,3,5,56,2,1.988055760987984e-05,0.0086925027164071,5.659215455019724e-17,0.0014884083716525255
261595,Dance 'til Dawn,Comedy,2,2,4,56,2,0.0,0.0086925027164071,6.449217328983194e-17,0.0016921743726005733
261584,"Hollywood Screen Tests, Take 1",Classics,8,3,11,56,2,0.0002319398387819315,0.01792828685258964,1.2416653963923087e-16,0.005768300677544591
261588,Flash Gordon - The Deadly Ray from Mars,Science Fiction & Fantasy,4,3,7,56,2,4.771333826371162e-05,0.01195219123505976,7.7704316915076e-17,0.004079163088357582
261590,Hidden Hollywood - Treasures from the 20th Century Fox Vaults,Comedy,2,2,4,56,2,0.00012591019819590567,0.01147410358565737,4.3457539408929105e-17,0.002054044755114907
261598,Lonesome Dove,Classics,2,2,4,56,2,0.0,0.011032791909285933,7.065358130872211e-17,0.0031171480993599757
261587,Cannibal Apocalypse,Horror,0,3,3,56,2,0.0,0.0,1.3530989511557592e-296,0.00032703346467075566
261599,The Positively True Adventures of the Alleged Texas Cheerleader-Murdering Mom,Comedy,2,2,4,56,2,1.3253705073253226e-05,0.00398406374501992,7.920065042258571e-153,0.0005824944778304679
261605,Exit to Eden,Comedy,1,2,3,56,2,0.0,0.00819578827546955,2.7196041899793006e-17,0.0014827962921030032
261606,Attack of the 50 Foot Woman,Science Fiction & Fantasy,1,3,4,56,2,6.626852536626613e-06,0.0026560424966799467,7.920065042258571e-153,0.0005745936228981883
261600,The Cry of the Owl,Mystery & Suspense,2,2,4,128,2,0.0,0.00398406374501992,5.225983794653719e-69,0.0021802228660202996
261603,House Arrest,Comedy,2,2,4,128,2,0.0,0.00398406374501992,5.225983794653719e-69,0.0021802228660202996
261604,"Where Have You Gone, Joe DiMaggio?",Sports,2,2,4,128,2,0.0,0.00398406374501992,5.225983794653719e-69,0.0021802228660202996
261649,ECW (Extreme Championship Wrestling) - Guilty as Charged 2001,Sports,1,1,2,150,1,0.0,0.00199203187250996,5.280043361505726e-153,0.0021802228660202996
261653,Surviving Desire,Drama,1,1,2,150,1,0.0,0.00199203187250996,5.280043361505726e-153,0.0021802228660202996
261871,Rex the Runt - The Complete Collection,Television,2,2,4,63,2,0.0,0.00398406374501992,5.225983794653719e-69,0.0021802228660202996
261872,The Life and Adventures of Nicholas Nickleby,Drama,2,2,4,63,2,0.0,0.00398406374501992,5.225983794653719e-69,0.0021802228660202996
261873,Upstairs Downstairs - The Complete Fifth Season,Television,2,2,4,63,2,0.0,0.00398406374501992,5.225983794653719e-69,0.0021802228660202996
